"Format","PiBoSo CSV File"
"Venue","Circuit International d'Essay - Short"
"Vehicle","CRG Mini60"
"User","Another Stig"
"Data Source","Kart Racing Pro"
"Comment",""
"Date","11/19/23"
"Time","16:57:27"
"Sample Rate","10"
"Duration","387.398"
"Segment","Session"
"Beacon Markers","46.014, 86.776, 127.575, 168.513, 209.304, 249.994, 290.632, 331.401, 379.036"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","Brake","FrontBrakes","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"82.200","733.370","12080","115.284431","0.000000","0","83.051683","1.375039","0.035583","21.858051","100.000000","0.000000","0.000000","0.000000","33.577301","-107.618111","88.772675"
"82.300","735.931","12061","115.310371","0.000000","0","82.897092","1.417442","0.000418","24.727127","100.000000","0.000000","0.000000","0.000000","33.984051","-106.487556","90.780075"
"82.401","738.542","12076","115.335884","0.000000","0","82.656244","1.429674","0.038296","26.744881","100.000000","0.000000","0.000000","0.000000","36.662525","-105.213196","92.746651"
"82.501","741.096","12038","115.361694","0.000000","0","82.443761","1.417300","0.023935","26.479532","100.000000","0.000000","0.000000","0.000000","35.048233","-103.850121","94.588478"
"82.601","743.637","12006","115.388382","0.000000","0","82.229652","1.469617","0.025730","25.849327","100.000000","0.000000","0.000000","0.000000","36.611511","-102.380432","96.338692"
"82.701","746.161","11987","115.415421","0.000000","0","82.018906","1.394672","-0.002424","25.622679","100.000000","0.000000","0.000000","0.000000","36.027626","-100.808601","97.989281"
"82.801","748.663","11971","115.443527","0.000000","0","81.819525","1.451435","-0.002025","25.915667","100.000000","0.000000","0.000000","0.000000","37.658104","-99.142838","99.537834"
"82.901","751.136","11989","115.470802","0.000000","0","81.547112","1.515991","0.090360","24.815578","100.000000","0.000000","0.000000","0.000000","37.830082","-97.386841","100.971352"
"83.001","753.578","11919","115.498718","0.000000","0","81.363689","1.499254","0.085942","23.627037","100.000000","0.000000","0.000000","0.000000","31.135159","-95.545891","102.282257"
"83.101","755.989","11848","115.528763","0.000000","0","81.197363","1.469355","-0.029241","23.090813","100.000000","0.000000","0.000000","0.000000","32.483109","-93.630234","103.473557"
"83.201","758.366","11830","115.558975","0.000000","0","81.060857","1.392780","-0.004683","18.690458","100.000000","0.000000","0.000000","0.000000","31.271925","-91.647385","104.539032"
"83.301","760.708","11723","115.591171","0.000000","0","81.144690","1.314335","0.046027","14.207181","100.000000","0.000000","0.000000","0.000000","24.834034","-89.605385","105.485893"
"83.401","763.014","11697","115.624367","0.000000","0","81.272248","1.130105","0.087768","13.510642","100.000000","0.000000","0.000000","0.000000","24.270960","-87.512642","106.321388"
"83.501","765.280","11726","115.657478","0.000000","0","81.406137","0.974751","0.097115","11.918552","100.000000","0.000000","0.000000","0.000000","22.400686","-85.377373","107.052376"
"83.601","767.499","11672","115.691185","0.000000","0","81.671196","0.871095","0.074488","9.607813","100.000000","0.000000","0.000000","0.000000","19.273417","-83.207169","107.692299"
"83.701","769.697","11696","115.724899","0.000000","0","81.867398","0.783156","0.047312","8.281073","100.000000","0.000000","0.000000","0.000000","17.391144","-81.007851","108.251205"
"83.801","771.919","11696","115.758102","0.000000","0","82.120420","0.715739","0.075970","7.562421","100.000000","0.000000","0.000000","0.000000","15.708947","-78.785095","108.736649"
"83.901","774.162","11710","115.790779","0.000000","0","82.408406","0.654394","0.092201","7.584533","100.000000","0.000000","0.000000","0.000000","17.381409","-76.541298","109.155876"
"84.001","776.424","11761","115.822281","0.000000","0","82.667937","0.665662","0.067864","7.385523","100.000000","0.000000","0.000000","0.000000","16.259398","-74.278786","109.510574"
"84.101","778.702","11783","115.852837","0.000000","0","82.940055","0.660469","0.068592","6.644759","100.000000","0.000000","0.000000","0.000000","16.391338","-71.999367","109.800476"
"84.200","780.996","11797","115.882332","0.000000","0","83.240758","0.549358","0.100658","4.422469","100.000000","0.000000","0.000000","0.000000","11.511083","-69.705055","110.029030"
"84.300","783.304","11808","115.911369","0.000000","0","83.559856","0.351845","0.105088","2.896717","100.000000","0.000000","0.000000","0.000000","6.967262","-67.397507","110.207405"
"84.400","785.622","11849","115.939613","0.000000","0","83.873241","0.309372","0.097869","2.830380","100.000000","0.000000","0.000000","0.000000","6.838459","-65.078537","110.350662"
"84.500","787.951","11898","115.966339","0.000000","0","84.216653","0.281091","0.137454","2.830380","100.000000","0.000000","0.000000","0.000000","6.171880","-62.749157","110.464256"
"84.600","790.293","11923","115.992241","0.000000","0","84.626697","0.297407","0.101392","2.741930","100.000000","0.000000","0.000000","0.000000","7.780922","-60.407516","110.550880"
"84.700","792.645","11978","116.016174","0.000000","0","84.951322","0.293224","0.099321","2.338380","100.000000","0.000000","0.000000","0.000000","6.524240","-58.054928","110.609306"
"84.800","795.007","12027","116.038139","0.000000","0","85.279017","0.199163","0.102131","1.686066","100.000000","0.000000","0.000000","0.000000","3.893808","-55.692818","110.641541"
"84.900","797.379","12052","116.059273","0.000000","0","85.609218","0.143403","0.097253","1.238291","100.000000","0.000000","0.000000","0.000000","3.902875","-53.321400","110.654190"
"85.000","799.759","12086","116.079033","0.000000","0","85.929689","0.049395","0.092341","-0.305695","100.000000","0.000000","0.000000","0.000000","-0.139800","-50.941109","110.653458"
"85.100","802.148","12142","116.097473","0.000000","0","86.223051","-0.041983","0.090860","-0.595014","100.000000","0.000000","0.000000","0.000000","-2.038144","-48.551933","110.649574"
"85.200","804.546","12163","116.114433","0.000000","0","86.544079","-0.026998","0.094379","-0.283860","100.000000","0.000000","0.000000","0.000000","-0.229118","-46.154503","110.649429"
"85.300","806.952","12217","116.130562","0.000000","0","86.822603","0.004441","0.087599","-0.196518","100.000000","0.000000","0.000000","0.000000","-0.440083","-43.748413","110.652336"
"85.400","809.366","12260","116.144966","0.000000","0","87.112312","-0.002142","0.083619","-0.152848","100.000000","0.000000","0.000000","0.000000","0.031736","-41.334553","110.657120"
"85.500","811.787","12285","116.158478","0.000000","0","87.394709","-0.031838","0.070874","-0.152848","100.000000","0.000000","0.000000","0.000000","-0.357241","-38.912682","110.662804"
"85.600","814.217","12344","116.170692","0.000000","0","87.653513","-0.014382","0.077236","-0.152848","100.000000","0.000000","0.000000","0.000000","-0.355895","-36.483131","110.669724"
"85.700","816.654","12339","116.181900","0.000000","0","87.944499","0.007685","0.062946","-0.152848","100.000000","0.000000","0.000000","0.000000","-0.156574","-34.046131","110.677925"
"85.800","819.098","12390","116.191971","0.000000","0","88.196587","0.002496","0.069556","-0.152848","100.000000","0.000000","0.000000","0.000000","-0.396294","-31.601727","110.687149"
"85.900","821.550","12433","116.200935","0.000000","0","88.444652","-0.034604","0.066353","-0.152848","100.000000","0.000000","0.000000","0.000000","-0.439181","-29.150070","110.697571"
"86.001","824.058","12434","116.208946","0.000000","0","88.721294","0.015979","0.071509","-0.152848","100.000000","0.000000","0.000000","0.000000","-0.150296","-26.642384","110.709831"
"86.101","826.523","12517","116.215843","0.000000","0","88.925015","-0.015156","0.070952","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.166045","-24.176590","110.722954"
"86.201","828.996","12510","116.221565","0.000000","0","89.194496","0.007798","0.063301","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.067569","-21.704342","110.737183"
"86.301","831.474","12552","116.226402","0.000000","0","89.417278","0.001654","0.061861","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.329264","-19.225523","110.752441"
"86.401","833.960","12576","116.230309","0.000000","0","89.653944","-0.011645","0.061557","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.130866","-16.740147","110.768738"
"86.501","836.451","12604","116.233368","0.000000","0","89.877544","0.007915","0.057152","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.281151","-14.248299","110.786140"
"86.601","838.949","12652","116.235092","0.000000","0","90.098698","-0.015532","0.070293","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.105808","-11.750358","110.804626"
"86.701","841.454","12644","116.236526","0.000000","0","90.329171","-0.008016","0.048596","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.304538","-9.245816","110.823990"
"86.801","0.627","12655","116.236740","0.000000","0","90.573624","0.005236","0.063234","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.307042","-6.735075","110.844452"
"86.901","3.144","12711","116.235695","0.000000","0","90.795774","-0.002709","0.080718","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.144616","-4.217879","110.866081"
"87.001","5.669","12749","116.234718","0.000000","0","91.023026","-0.015570","0.080999","-0.174683","100.000000","0.000000","0.000000","0.000000","-0.649654","-1.693331","110.888786"
"87.101","8.199","12751","116.232117","0.000000","0","91.275732","-0.014797","0.054915","-0.174683","100.000000","0.000000","0.000000","0.000000","-0.401601","0.837440","110.913063"
"87.201","10.737","12813","116.227715","0.000000","0","91.488785","0.003248","0.077558","-0.174683","100.000000","0.000000","0.000000","0.000000","-0.267567","3.374745","110.939072"
"87.301","13.281","12848","116.222794","0.000000","0","91.714197","-0.022947","0.052688","-0.065506","100.000000","0.000000","0.000000","0.000000","-0.332025","5.919073","110.966408"
"87.401","15.831","12830","116.216537","0.000000","0","91.996429","0.032135","0.066941","0.563865","100.000000","0.000000","0.000000","0.000000","1.312165","8.469672","110.994484"
"87.501","18.389","12933","116.209015","0.000000","0","92.189946","0.056707","0.077325","0.696539","100.000000","0.000000","0.000000","0.000000","1.444408","11.027217","111.018852"
"87.601","20.953","12937","116.200630","0.000000","0","92.424216","0.122257","0.041383","1.194067","100.000000","0.000000","0.000000","0.000000","3.274756","13.591536","111.036369"
"87.701","23.523","12943","116.189873","0.000000","0","92.680966","0.102578","0.083519","1.370965","100.000000","0.000000","0.000000","0.000000","4.274451","16.161587","111.042252"
"87.801","26.100","13013","116.179047","0.000000","0","92.879915","0.185834","0.068392","1.370965","100.000000","0.000000","0.000000","0.000000","3.958781","18.738771","111.033897"
"87.900","28.683","13026","116.166473","0.000000","0","93.111823","0.158932","0.060919","1.370965","100.000000","0.000000","0.000000","0.000000","2.855365","21.321733","111.007935"
"88.000","31.272","13049","116.152542","0.000000","0","93.335490","0.129608","0.070463","0.696539","100.000000","0.000000","0.000000","0.000000","2.456525","23.910677","110.965096"
"88.100","33.868","13100","116.137482","0.000000","0","93.535895","-0.000180","0.057405","-0.862498","100.000000","0.000000","0.000000","0.000000","-1.971208","26.505741","110.911888"
"88.200","36.469","13083","116.121284","0.000000","0","93.798331","-0.107386","0.063580","-1.173652","100.000000","0.000000","0.000000","0.000000","-3.594980","29.106812","110.860001"
"88.300","39.078","13167","116.103973","0.000000","0","94.031406","-0.171183","0.047412","-1.239158","100.000000","0.000000","0.000000","0.000000","-2.853938","31.715670","110.818840"
"88.400","41.692","13162","116.083900","0.000000","0","94.237646","-0.030218","0.050925","0.696539","100.000000","0.000000","0.000000","0.000000","0.978289","34.330292","110.789513"
"88.500","44.312","13197","116.063972","0.000000","0","94.364614","0.209697","0.021406","2.559504","100.000000","0.000000","0.000000","0.000000","7.245353","36.949696","110.757950"
"88.600","46.934","13241","116.041031","0.000000","0","94.508645","0.276572","0.053010","2.918829","100.000000","0.000000","0.000000","0.000000","5.572836","39.572174","110.706200"
"88.700","49.560","13253","116.018875","0.000000","0","94.568974","0.575357","-0.051649","7.473972","100.000000","0.000000","0.000000","0.000000","15.729272","42.197933","110.624756"
"88.800","52.181","13366","115.990959","0.000000","0","94.423913","0.823308","-0.001261","14.992168","100.000000","0.000000","0.000000","0.000000","26.717897","44.818298","110.483429"
"88.900","54.792","13422","115.960068","0.000000","0","94.214747","1.219311","-0.074439","19.591536","100.000000","0.000000","0.000000","0.000000","34.649124","47.428516","110.255959"
"89.000","57.380","13493","115.922104","0.000000","0","93.875729","1.266970","0.010196","20.017199","100.000000","0.000000","0.000000","0.000000","31.876007","50.016567","109.912430"
"89.100","59.944","13391","115.888817","0.000000","0","93.624994","1.319474","-0.070737","28.945055","100.000000","0.000000","0.000000","0.000000","26.598541","52.578949","109.448616"
"89.200","62.467","13329","115.817024","0.000000","0","92.925879","1.367057","-0.165828","38.143791","73.020531","0.000000","0.000000","0.000000","35.947788","55.101566","108.859169"
"89.300","64.933","13121","115.666161","0.000000","0","91.865685","1.476779","-0.264002","39.376556","59.726299","0.000000","0.000000","0.000000","43.693161","57.565933","108.144875"
"89.400","67.324","12971","115.472534","0.000000","0","90.395796","1.652212","-0.284747","38.657902","51.612900","0.000000","0.000000","0.000000","50.075096","59.950737","107.300720"
"89.500","69.754","12803","115.276306","0.000000","0","88.738461","1.864671","-0.269565","38.121677","51.612900","0.000000","0.000000","0.000000","50.564075","62.235622","106.320694"
"89.600","72.231","12472","115.085060","0.000000","0","87.291238","1.693397","-0.214286","38.055344","51.417397","0.000000","0.000000","0.000000","42.634960","64.409630","105.208130"
"89.701","74.793","12336","114.894722","0.000000","0","85.453809","1.878919","-0.246043","37.850803","51.417397","0.000000","0.000000","0.000000","37.717716","66.502586","103.944466"
"89.801","77.325","12081","114.726166","0.000000","0","84.090166","1.553936","-0.141250","36.822582","62.952103","0.000000","0.000000","0.000000","30.159065","68.420837","102.584686"
"89.901","79.879","12115","114.649902","0.000000","0","83.006584","1.651838","-0.108993","36.844692","89.051804","0.000000","0.000000","0.000000","30.224806","70.218040","101.119720"
"90.001","82.450","12090","114.661377","0.000000","0","82.512117","1.482249","0.044442","36.595928","100.000000","0.000000","0.000000","0.000000","27.914307","71.893959","99.550667"
"90.101","85.040","12003","114.688065","0.000000","0","82.199034","1.405662","0.011651","35.833054","100.000000","0.000000","0.000000","0.000000","26.536533","73.460045","97.884926"
"90.201","87.630","11946","114.716324","0.000000","0","82.014883","1.389026","0.049811","33.837414","100.000000","0.000000","0.000000","0.000000","32.311741","74.917557","96.132629"
"90.301","90.206","11925","114.745338","0.000000","0","81.910897","1.331140","0.041783","32.510674","100.000000","0.000000","0.000000","0.000000","30.246912","76.266937","94.301430"
"90.401","92.747","11939","114.774849","0.000000","0","81.771790","1.389754","0.040048","31.797550","100.000000","0.000000","0.000000","0.000000","36.115921","77.508011","92.398422"
"90.501","95.236","11917","114.803726","0.000000","0","81.674190","1.412914","0.026857","29.011395","100.000000","0.000000","0.000000","0.000000","39.218510","78.631340","90.427902"
"90.601","97.661","12027","114.830566","0.000000","0","81.411129","1.419472","0.195294","23.715488","100.000000","0.000000","0.000000","0.000000","29.823574","79.618103","88.392830"
"90.701","100.016","11761","114.861526","0.000000","0","81.663952","1.438176","0.057703","19.834772","100.000000","0.000000","0.000000","0.000000","22.927872","80.486359","86.301613"
"90.801","102.295","11848","114.892952","0.000000","0","81.703983","1.294574","0.092049","18.331133","100.000000","0.000000","0.000000","0.000000","27.212120","81.229515","84.160210"
"90.901","104.489","11690","114.925591","0.000000","0","82.170786","1.037709","0.102872","16.495808","100.000000","0.000000","0.000000","0.000000","23.249594","81.868248","81.976952"
"91.001","106.658","11881","114.957130","0.000000","0","82.364481","1.051106","0.129441","15.058506","100.000000","0.000000","0.000000","0.000000","27.856617","82.404594","79.758148"
"91.101","108.866","11908","114.986435","0.000000","0","82.669290","1.240772","0.078930","13.306103","100.000000","0.000000","0.000000","0.000000","28.984112","82.837364","77.508224"
"91.201","111.110","11888","115.014030","0.000000","0","83.075688","0.911955","0.179719","12.007003","100.000000","0.000000","0.000000","0.000000","18.480112","83.159637","75.231194"
"91.301","113.384","11917","115.042931","0.000000","0","83.444465","1.028459","0.104226","11.984890","100.000000","0.000000","0.000000","0.000000","23.890547","83.388084","72.930923"
"91.401","115.684","12013","115.068443","0.000000","0","83.808648","0.891957","0.166420","10.437026","100.000000","0.000000","0.000000","0.000000","20.181238","83.517876","70.613724"
"91.500","118.005","11944","115.094734","0.000000","0","84.277950","0.852214","0.088543","8.750959","100.000000","0.000000","0.000000","0.000000","19.153891","83.563667","68.280899"
"91.600","120.344","12058","115.118973","0.000000","0","84.638184","0.761926","0.146778","6.103006","100.000000","0.000000","0.000000","0.000000","15.260164","83.526978","65.937630"
"91.700","122.700","12000","115.142746","0.000000","0","85.224277","0.335931","0.144977","1.077977","100.000000","0.000000","0.000000","0.000000","4.368394","83.425598","63.582321"
"91.800","125.072","12085","115.165619","0.000000","0","85.741486","0.143295","0.151459","1.282516","100.000000","0.000000","0.000000","0.000000","1.523663","83.290970","61.213551"
"91.900","127.459","12131","115.186401","0.000000","0","86.283057","0.143143","0.151686","1.370965","100.000000","0.000000","0.000000","0.000000","4.066379","83.139465","58.831093"
"92.000","129.861","12222","115.205261","0.000000","0","86.770624","0.143881","0.131460","1.282516","100.000000","0.000000","0.000000","0.000000","3.369243","82.973145","56.435188"
"92.100","132.276","12270","115.221542","0.000000","0","87.295317","0.115642","0.153978","0.878966","100.000000","0.000000","0.000000","0.000000","2.244389","82.791512","54.026661"
"92.200","134.705","12336","115.236816","0.000000","0","87.770215","0.027093","0.123790","-0.376660","100.000000","0.000000","0.000000","0.000000","-0.192437","82.598518","51.604961"
"92.300","137.148","12414","115.249107","0.000000","0","88.265115","-0.072856","0.156490","-0.971675","100.000000","0.000000","0.000000","0.000000","-2.625804","82.403305","49.170216"
"92.400","139.606","12438","115.260117","0.000000","0","88.863760","-0.088263","0.138193","-0.862498","100.000000","0.000000","0.000000","0.000000","-2.359866","82.212479","46.719639"
"92.500","142.078","12550","115.268440","0.000000","0","89.349479","-0.053475","0.159377","-0.595014","100.000000","0.000000","0.000000","0.000000","-0.879783","82.029358","44.253807"
"92.600","144.565","12584","115.275192","0.000000","0","89.859663","-0.043645","0.144266","-0.196518","100.000000","0.000000","0.000000","0.000000","-0.985277","81.851410","41.773602"
"92.700","147.065","12693","115.279724","0.000000","0","90.292326","0.060977","0.125978","0.718651","100.000000","0.000000","0.000000","0.000000","2.920324","81.674660","39.280071"
"92.800","149.577","12705","115.281769","0.000000","0","90.795884","0.078747","0.133703","0.359326","100.000000","0.000000","0.000000","0.000000","1.069901","81.490921","36.774178"
"92.900","152.102","12801","115.282303","0.000000","0","91.216873","0.047086","0.121446","0.359326","100.000000","0.000000","0.000000","0.000000","0.916646","81.299927","34.256031"
"93.000","154.640","12839","115.280434","0.000000","0","91.669448","0.047800","0.123537","0.359326","100.000000","0.000000","0.000000","0.000000","1.092474","81.102798","31.726049"
"93.100","157.190","12892","115.276497","0.000000","0","92.097469","0.038740","0.122267","0.359326","100.000000","0.000000","0.000000","0.000000","1.215063","80.899673","29.184547"
"93.200","159.751","12957","115.270363","0.000000","0","92.514688","0.045655","0.121664","0.359326","100.000000","0.000000","0.000000","0.000000","1.137515","80.690544","26.631685"
"93.301","162.377","12999","115.262543","0.000000","0","92.999226","0.054849","0.090229","0.359326","100.000000","0.000000","0.000000","0.000000","0.813441","80.470764","24.015047"
"93.401","164.962","13071","115.251007","0.000000","0","93.351352","0.025610","0.111874","0.359326","100.000000","0.000000","0.000000","0.000000","0.453335","80.249237","21.439203"
"93.501","167.557","13091","115.238243","0.000000","0","93.697339","0.065352","0.089020","0.475415","100.000000","0.000000","0.000000","0.000000","1.078163","80.023224","18.853893"
"93.601","170.161","13159","115.223251","0.000000","0","93.998474","0.079995","0.086609","0.878966","100.000000","0.000000","0.000000","0.000000","1.916584","79.791504","16.260199"
"93.701","172.774","13169","115.205910","0.000000","0","94.291322","0.113450","0.040188","1.641842","100.000000","0.000000","0.000000","0.000000","4.377257","79.550743","13.658844"
"93.801","175.391","13249","115.187057","0.000000","0","94.460950","0.297856","0.077881","3.388717","100.000000","0.000000","0.000000","0.000000","7.643360","79.293564","11.053130"
"93.901","178.009","12438","115.096222","0.000000","0","93.848744","0.500791","-0.613843","4.649120","24.340176","85.337242","0.000000","0.000000","12.060337","79.005257","8.450550"
"94.001","180.572","11060","114.706123","0.000000","0","91.139770","0.668008","-0.865940","3.996806","0.000000","95.796677","0.000000","0.000000","22.889460","78.673653","5.905947"
"94.101","183.048","10340","114.307861","0.000000","0","87.982793","0.869595","-0.842192","5.318018","0.000000","95.992180","0.000000","0.000000","24.309921","78.287354","3.453150"
"94.201","185.427","9877","113.911934","0.000000","0","84.681567","1.267818","-0.971046","11.691902","0.000000","89.760796","0.000000","0.000000","42.297775","77.827568","1.102767"
"94.301","187.695","9375","113.518341","0.000000","0","81.274741","1.433911","-0.830372","13.013114","0.000000","79.468307","0.000000","0.000000","58.200726","77.267563","-1.127444"
"94.401","189.843","9467","113.127068","0.000000","0","77.863211","1.584248","-0.731874","14.787630","0.000000","54.838711","0.000000","0.000000","61.832855","76.598938","-3.228257"
"94.501","191.862","9797","112.738121","0.000000","0","74.637364","1.896434","-0.651535","18.668344","0.000000","32.453568","0.000000","0.000000","63.786469","75.818253","-5.191520"
"94.601","193.745","9604","112.351486","0.000000","0","71.738670","1.888052","-0.542746","24.975891","0.000000","32.453568","0.000000","0.000000","50.193024","74.919678","-7.008453"
"94.701","195.507","9483","111.967155","0.000000","0","68.886344","1.984357","-0.484324","28.270630","0.000000","10.263929","0.000000","0.000000","44.520569","73.909981","-8.673570"
"94.801","197.351","9404","111.585136","0.000000","0","66.370578","2.186269","-0.332815","29.508921","0.000000","2.150538","0.000000","0.000000","51.464516","72.787521","-10.174335"
"94.901","199.308","9049","111.205406","0.000000","0","64.224941","1.803212","-0.380478","32.560425","0.000000","2.150538","0.000000","0.000000","37.802162","71.557632","-11.502353"
"95.001","201.383","8818","110.827965","0.000000","0","62.211690","1.771371","-0.434231","35.252602","0.000000","2.150538","0.000000","0.000000","49.531998","70.243950","-12.664536"
"95.100","203.551","8625","110.452797","0.000000","0","60.209006","1.794046","-0.422731","36.258717","0.000000","1.955034","0.000000","0.000000","66.466454","68.865517","-13.655500"
"95.200","205.775","8410","110.079903","0.000000","0","58.155448","1.872221","-0.400093","36.302940","0.000000","1.661779","0.000000","0.000000","79.893837","67.439461","-14.468481"
"95.300","208.005","8467","109.776413","0.000000","0","56.158807","1.975677","-0.190948","35.678265","47.018574","1.661779","0.000000","0.000000","88.260971","65.984055","-15.090744"
"95.400","210.225","8635","109.717178","0.000000","0","55.175039","1.965044","0.088250","35.274715","82.600197","1.661779","0.000000","0.000000","83.475891","64.503876","-15.520242"
"95.500","212.429","8518","109.721962","0.000000","0","54.486286","1.901459","0.157009","35.722492","87.487778","1.661779","0.000000","0.000000","67.888832","63.003838","-15.759842"
"95.600","214.599","8439","109.760391","0.000000","0","54.238053","1.585107","0.223735","35.722492","99.413490","1.661779","0.000000","0.000000","50.429474","61.499783","-15.821098"
"95.700","216.716","8416","109.825592","0.000000","0","54.220712","1.645829","0.222487","35.540062","100.000000","1.661779","0.000000","0.000000","49.989132","59.999653","-15.723788"
"95.800","218.755","8419","109.890305","0.000000","0","54.193617","1.695007","0.202431","35.517952","100.000000","1.661779","0.000000","0.000000","52.812416","58.519238","-15.465183"
"95.900","220.701","8395","109.954475","0.000000","0","54.303477","1.649223","0.192242","35.517952","100.000000","1.661779","0.000000","0.000000","50.682053","57.074680","-15.044679"
"96.000","222.547","8430","110.018188","0.000000","0","54.428841","1.686783","0.176100","34.644512","100.000000","1.661779","0.000000","0.000000","56.992783","55.680782","-14.467740"
"96.100","224.293","8460","110.082344","0.000000","0","54.612299","1.683459","0.174660","32.737324","100.000000","1.661779","0.000000","0.000000","59.456757","54.355389","-13.738310"
"96.200","225.943","8479","110.146637","0.000000","0","54.853892","1.690218","0.193846","30.045145","100.000000","0.000000","0.000000","0.000000","58.465034","53.112961","-12.864962"
"96.300","227.506","8507","110.210968","0.000000","0","55.122672","1.714934","0.171901","27.485641","100.000000","0.000000","0.000000","0.000000","59.018879","51.966934","-11.857801"
"96.400","228.987","8515","110.275497","0.000000","0","55.449629","1.630943","0.217179","26.766993","100.000000","0.000000","0.000000","0.000000","56.553761","50.929901","-10.728168"
"96.500","230.394","8538","110.339859","0.000000","0","55.786164","1.547626","0.175670","25.064342","100.000000","0.000000","0.000000","0.000000","53.434158","50.009323","-9.490595"
"96.600","231.769","8539","110.404068","0.000000","0","56.250450","1.433493","0.224806","21.631401","100.000000","0.000000","0.000000","0.000000","46.584461","49.208588","-8.159596"
"96.700","233.238","8519","110.467659","0.000000","0","56.848391","1.279509","0.215463","19.005560","100.000000","0.000000","0.000000","0.000000","37.732986","48.522831","-6.749574"
"96.800","234.763","8554","110.531021","0.000000","0","57.527233","1.140744","0.233968","15.080618","100.000000","0.000000","0.000000","0.000000","35.266476","47.942905","-5.273438"
"96.900","236.335","8587","110.594742","0.000000","0","58.313088","0.947846","0.249207","11.918552","100.000000","0.000000","0.000000","0.000000","25.887993","47.459637","-3.741226"
"97.001","237.977","8639","110.659866","0.000000","0","59.161940","0.765599","0.241431","10.370688","100.000000","0.000000","0.000000","0.000000","24.459709","47.049305","-2.130365"
"97.101","239.621","8739","110.724716","0.000000","0","59.985715","0.671859","0.235754","9.513836","100.000000","0.000000","0.000000","0.000000","21.830853","46.715412","-0.511307"
"97.201","241.293","8853","110.790565","0.000000","0","60.802274","0.669819","0.229707","8.955499","100.000000","0.000000","0.000000","0.000000","21.577902","46.443581","1.142759"
"97.301","242.991","8930","110.857307","0.000000","0","61.626489","0.592045","0.234657","8.369522","100.000000","0.000000","0.000000","0.000000","19.736057","46.230694","2.828046"
"97.401","244.713","9057","110.924759","0.000000","0","62.416640","0.640056","0.224592","8.104174","100.000000","0.000000","0.000000","0.000000","19.569580","46.074848","4.542585"
"97.501","246.455","9143","110.992905","0.000000","0","63.217852","0.572162","0.234665","7.203096","100.000000","0.000000","0.000000","0.000000","19.047230","45.976620","6.283316"
"97.601","248.216","9243","111.061470","0.000000","0","64.012253","0.479256","0.230043","5.340131","100.000000","0.000000","0.000000","0.000000","13.581532","45.932354","8.048641"
"97.701","249.996","9319","111.130295","0.000000","0","64.820084","0.364283","0.222323","4.400356","100.000000","0.000000","0.000000","0.000000","11.413478","45.931786","9.836534"
"97.801","251.794","9443","111.199394","0.000000","0","65.596619","0.333671","0.227683","3.681705","100.000000","0.000000","0.000000","0.000000","10.058435","45.968479","11.646612"
"97.901","253.610","9517","111.268799","0.000000","0","66.381242","0.216385","0.224014","1.979055","100.000000","0.000000","0.000000","0.000000","6.183120","46.036106","13.476963"
"98.001","255.444","9625","111.338295","0.000000","0","67.136579","0.167501","0.211276","1.481527","100.000000","0.000000","0.000000","0.000000","4.469296","46.124882","15.328134"
"98.101","257.297","9732","111.407997","0.000000","0","67.882235","0.095999","0.214429","0.718651","100.000000","0.000000","0.000000","0.000000","2.378764","46.230171","17.199297"
"98.201","259.168","9813","111.477837","0.000000","0","68.613911","0.010093","0.206523","-0.420331","100.000000","0.000000","0.000000","0.000000","-0.158231","46.343658","19.090143"
"98.301","261.059","9918","111.547783","0.000000","0","69.312641","-0.065962","0.188320","-1.348335","100.000000","0.000000","0.000000","0.000000","-2.378687","46.458496","21.001129"
"98.401","262.970","10015","111.618011","0.000000","0","69.995098","-0.124221","0.192008","-2.096197","100.000000","0.000000","0.000000","0.000000","-4.360747","46.566921","22.931440"
"98.501","264.902","10097","111.688248","0.000000","0","70.666582","-0.194492","0.180704","-2.882271","100.000000","0.000000","0.000000","0.000000","-5.564993","46.662811","24.881170"
"98.601","266.854","10211","111.758461","0.000000","0","71.291169","-0.290601","0.169337","-3.630133","100.000000","0.000000","0.000000","0.000000","-8.005179","46.739536","26.849989"
"98.701","268.827","10267","111.828484","0.000000","0","71.930326","-0.296902","0.181826","-3.804816","100.000000","0.000000","0.000000","0.000000","-9.433546","46.789558","28.836565"
"98.800","270.820","10363","111.898140","0.000000","0","72.518898","-0.338909","0.171752","-4.203311","100.000000","0.000000","0.000000","0.000000","-9.117463","46.809887","30.840910"
"98.900","272.833","10446","111.967293","0.000000","0","73.106110","-0.333224","0.167044","-4.290653","100.000000","0.000000","0.000000","0.000000","-9.198020","46.797531","32.861633"
